B.H.Pressure,Adiabatic Index,rhow,muw,rhoo,muo,rhog,mug,Rate,DPtotal,Water Fraction,Oil Fraction,Gas Fraction,Mix Viscosity,Mix Density
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.3705712725819748,8.037623563495776e-05,0.7125761365045878,0.1904901098080646,0.09693375368734762,0.4955604159356539,0.8821974619385183
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.783429399573438,0.27604328389037386,0.1932570307170926,0.6420597347665545,0.16468323451635292,0.6978102877046797,0.7004821137298285
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,14.764639701914259,27.841994739255874,0.5505622327759571,0.016508595596445175,0.43292917162759775,0.2653025898460531,0.6229895107275336
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.333249192703093,0.6382841802172065,0.20539585690860757,0.12404837376837309,0.6705557693230193,0.2202859068414444,0.3783338271091236
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.509654961731119,0.44185316598929736,0.13982787349357648,0.7792418131295702,0.08093031337685344,0.8031451836715681,0.7401398367852993
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.127667970439345,0.2244160007459524,0.3994377501741125,0.44459324345034656,0.15596900637554095,0.600570986420937,0.7609311766455659
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.428844773304226,0.10311389921664264,0.026733178906890833,0.3231056936041361,0.650161127488973,0.33058422309710256,0.3439273883883255
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.799886445054474,4.6750512806888445,0.25032139886960725,0.36023305131232125,0.3894455498180715,0.45923934641213343,0.571094114456332
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.141440133687947,12.112524918672193,0.3825552834163731,0.2741649973095399,0.34327971927408707,0.43468053572656645,0.6359621899516625
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.5150379551688506,8.500998470048356e-05,0.11907102328794043,0.43597469066407907,0.4449542860479805,0.47459079878895905,0.5004782954085312
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.227955214283396,3.0945212064700254,0.16885283399966292,0.3228950235698844,0.5082521424304527,0.3901776807237195,0.4730070758326432
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.818223542136371,4.188053221861311,0.1560157936134067,0.5624279038326858,0.2815563025539075,0.6079499223740735,0.6154031872984929
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.0747266020541881,0.0019062949364576733,0.3699940744810909,0.3443094559268475,0.2856964695920615,0.4947496272212387,0.6696584545703561
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.408828877754053,0.37317092731581747,0.14518378900167772,0.6022122051947839,0.2526040058035384,0.6404599316129859,0.6311439913416104
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.161140783630028,0.3773883027979713,0.2769449294844707,0.35990347743797885,0.3631515930775504,0.4701328017630817,0.5950882465753887
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.559226604120537,2.821747550761913,0.0477564280916506,0.12390326289761962,0.8283403090107297,0.15383179933986962,0.23491472311667766
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,12.828511747733925,10.460596357667407,0.3370051461391177,0.13133018669530627,0.5316646671655761,0.2824383999247437,0.5026766549521068
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,14.568580942909987,5.141346899107513,0.010860247942323185,0.12219737064881268,0.8669423814088641,0.13672019654283413,0.20027148623047655
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.350282267131076,6.116956518430393,0.6241919281076924,0.036625792886533094,0.3391822790057744,0.3150217953872891,0.702873011020132
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.226022116942223,6.712902926788682,0.3620275766631156,0.2548892395453928,0.38308318379149164,0.40808530598661513,0.6049002315777012
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.942702240766044,10.578522700639635,0.6978248361512429,0.219119896826607,0.08305526702215005,0.5160289164421776,0.8872002586675836
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.59717013173427,1.702401924306136,0.05387180470475062,0.7488755529920608,0.19725264230318862,0.7386912209619916,0.6424570005220528
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.312762025670561,1.6634440810746887,0.41422986603473944,0.31146947927306023,0.2743006546922003,0.48276261847952506,0.6887549632672174
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.34495566122527,2.30398947979395,0.06333676486643901,0.7362581921908,0.200405042942761,0.7309175346434793,0.6429470558336889
