B.H.Pressure,Adiabatic Index,rhow,muw,rhoo,muo,rhog,mug,Rate,DPtotal,Water Fraction,Oil Fraction,Gas Fraction,Mix Viscosity,Mix Density
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.9554267994156103,0.12795643716362767,0.13959418770603743,0.653642564685126,0.20676324760883652,0.686026052285062,0.6591419330678023
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.0650494490499307,0.08054500832572715,0.40365993165674147,0.4740888775576294,0.12225119078562917,0.6298283404684344,0.7837415759073766
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.865526599417148,1.0490923684192632,0.09317483686316076,0.41283426233376436,0.4939909008030748,0.4421363360847,0.462049559209063
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.079479088434236,0.21344346351201413,0.014651557618837564,0.5946593939445055,0.3906890484366569,0.5785080676283407,0.5076061183721531
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.092071568979136,2.6377264235064484,0.44544134086995796,0.10867049125094251,0.44588816787909946,0.30694546880249446,0.5866921270915719
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.162907098194276,2.276293754847769,0.08899644298068565,0.2702780155289677,0.6407255414903467,0.30755883063031364,0.3665583855462714
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,14.747502903018272,15.221250428934495,0.27043116060874056,0.4901913096284192,0.2393775297628402,0.5887816324488954,0.6729670615784662
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.586266331694436,6.834794426606291,0.4006940089015094,0.020410584452867708,0.5788954066456229,0.20588851107960185,0.4892390808133368
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.865028821240489,0.36978419627159254,0.35586120853633274,0.4571065848644595,0.18703220659920772,0.5938970155494521,0.729359966186054
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.532883800408708,1.677503928573864,0.34603982306217923,0.47186927738081175,0.18209089955700916,0.6035195592979612,0.7299257263394714
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.0605561613630914,0.0024138557002710594,0.5274035348877695,0.2107435581904043,0.2618529069218262,0.4365284402932843,0.7268655505480279
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.7151296486990635,0.2878870859499345,0.30140577967890564,0.32292227959757613,0.3756719407235182,0.44596809941197724,0.5935417451212219
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.795394487824485,6.287195951503863,0.6106605731122733,0.3606396372606077,0.02869978962711905,0.6112128531440416,0.8989760077597018
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.350491980323335,0.3548723070347742,0.18300992644233507,0.43658301591462934,0.3804070576430357,0.5020566719819505,0.5590028209576606
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.04077117185026164,2.2416196473463588e-08,0.4073896722841301,0.25444220010850893,0.33816812760736104,0.4267526329710313,0.645855913150524
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.577275274223034,0.8367730342517811,0.24197044682583893,0.4362167968720243,0.32181275630213674,0.5265201566252955,0.6123741740021388
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.5220110516830205,0.20419121412331478,0.20257150408816982,0.4105482957103773,0.3868802002014528,0.48602967888325155,0.5600426753178787
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.725349383730377,1.8177343076256216,0.17828420888966268,0.31378839032898737,0.50792740078135,0.3856608099493986,0.47572469538208595
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.369978067998128,0.5103202089193514,0.35358611722543176,0.17013973263072465,0.4762741501438436,0.3255728684087853,0.5427143738094447
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.55217755898918,3.017691038690562,0.011536936842044187,0.7032238768033064,0.28523918635464934,0.6783472753470885,0.5746029805366732
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,12.707324155722079,13.364243272648473,0.48986726270577796,0.1663496105490361,0.34378312674518596,0.37937508956885774,0.6641833847572334
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.029049715232510414,1.0092734114656753e-08,0.583854270970331,0.05380914892227297,0.3623365801073959,0.3140614758481,0.677250347753031
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.624769825423568,11.937223441279688,0.6326815967598852,0.23465319349681796,0.1326652097432968,0.5030955281378691,0.8379630418312409
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,14.05231991327143,29.258279817011427,0.7409932861285928,0.037721038855407035,0.22128567501600002,0.3651805673758817,0.8097732679399143
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.777262116949078,2.5599238097060573,0.24065117272845946,0.6739391389135696,0.08540968835797104,0.7474510440926356,0.7640777003939234
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.556443211245018,3.0529940329837357,0.4476182490254554,0.2973063629890428,0.25507538798550183,0.48361333576190024,0.7100019646884963
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.599785504319272,2.821153982703027,0.6628326107339491,0.2349970173680745,0.10217037189797641,0.5161004004176073,0.8655974912504519
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.100336105111658,0.19511034165664098,0.34601160092931393,0.35653186255160085,0.29745653651908527,0.49604781685028887,0.6557150415581219
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.052941691502703,4.191615446461979,0.1277496893683608,0.5518590314626618,0.32039127916897736,0.5862113539310314,0.5829057466104977
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.589203968896951,2.7476663787242694,0.02845716778770293,0.5456782372108415,0.4258645950014556,0.5386803440976277,0.48865349912659284
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,14.546880481128968,20.41184814797845,0.47429744207398206,0.3741116614120242,0.15159089651399368,0.5663967688181071,0.7836598549538784
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.052327935330679,1.0859856596234936,0.5571908723425719,0.35799046312022176,0.08481866453720624,0.5862499144836306,0.8486574070127929
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.29873433389607,3.590092689532275,0.35930807175033813,0.4781876496200008,0.16250427862966105,0.614988338936322,0.7460531950709919
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.114375343983141,6.246506519215084,0.3378724386086804,0.36809949833249894,0.2940280630588207,0.5034012375190611,0.6557552185104756
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.583878141869265,3.0728574389043066,0.44472780849022614,0.32236452739152227,0.23290766411825162,0.5057440192025195,0.7234913874975407
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.340205288491989,7.022422917118372,0.546493831483947,0.2174323926693103,0.23607377584674272,0.4507917151552929,0.748524706550105
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.1740477202843274,0.0036670135808077285,0.5648437697212976,0.19185906501782585,0.24329716526087655,0.43468486479885826,0.7487597060500694
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,12.80078292630683,14.937764692320215,0.5614835172718887,0.3111375424533735,0.12737894027473778,0.5444029640200917,0.822424481209611
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.599300262421101,21.086904992730705,0.6025057825040441,0.0845996738721775,0.31289454362377844,0.3505956988461591,0.7140127676872613
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.960568301771277,6.2581918768958325,0.3636880074253487,0.37007787114160684,0.26623412143304453,0.5161050972664794,0.6804992230694086
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.540997926988691,9.231481970039928,0.21298113807291294,0.30766698052958114,0.47935188139750595,0.3945544905466852,0.5033338526125191
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.1597628587926994,0.022476606762897873,0.3885958780135862,0.3056617116167374,0.30574241036967625,0.4665673025936299,0.6617129852018381
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.060560375368276,5.1487317859710835,0.4160133051544505,0.4218787014182143,0.1621079934273351,0.5863811835898276,0.7613916777986218
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.3467262401147541,3.764470447545715e-05,0.3552828873258786,0.5426348834941888,0.1020822291799327,0.6733404316495328,0.7838459582201509
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.044931839741707,6.848672794156257,0.5395332479470624,0.054778152880685514,0.40568859917225214,0.29631844245026384,0.637576936966326
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.071846227914207,17.103277830182748,0.6044523173413375,0.3068093074104016,0.08873837524826092,0.5584473216197718,0.8587077934531142
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.810051439908679,1.5838452312663527,0.5322831208890366,0.275632195201193,0.19208468390977043,0.49903802522696916,0.7730384414657193
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.380092536290276,7.549128675457577,0.5777649499834808,0.17836206536975865,0.24387298464676055,0.42754565076305456,0.7518263729708096
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.614531575900309,0.458068710508666,0.23671829543766945,0.3367193097873067,0.4265623947750238,0.43160876781946117,0.5436021342671247
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.50959383285259,2.99025808424878,0.25858043216831433,0.18603185319001928,0.5553877146416664,0.3004106654303508,0.4665570168992517
