B.H.Pressure,Adiabatic Index,rhow,muw,rhoo,muo,rhog,mug,Rate,DPtotal,Water Fraction,Oil Fraction,Gas Fraction,Mix Viscosity,Mix Density
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.2636769605019343,2.356312292452851e-05,0.14408424656749366,0.27438194546519434,0.5815338079673121,0.3345579011208662,0.4192838643023783
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.0269569277462756,0.022157297614514355,0.22054798598450312,0.6521516833735208,0.12730033064197618,0.7186942611027898,0.7317861916029589
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.3481173048720555,0.00010157488560107719,0.37729863617953957,0.1927432403407892,0.42995812347967133,0.3566084132662456,0.578812372201633
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.854124027239512,0.40258918639853153,0.10854796844089494,0.43027277021689253,0.4611792613422126,0.46485127033416324,0.48724325870996693
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.8296868643351534,0.08332717972387871,0.44214774860034617,0.1850047625426877,0.3728474888569662,0.37668049509718776,0.6327957962948915
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.817511335521159,3.2630369088081004,0.47451364897831527,0.4928858398201162,0.03260051120156865,0.6771496290855795,0.8602519818233829
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.444857005318664,6.342663444036767,0.2014569669846789,0.2353352188643069,0.5632078141510142,0.32231476942632914,0.4463322871559922
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.66439123945299,0.3085952142276118,0.07510428602040262,0.36988523231950127,0.5550104816600961,0.39451844408086273,0.4179949982776533
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.4640223113732067,0.04080345565375814,0.3037472007895868,0.2958539765147116,0.40039882269570165,0.421733597290936,0.5782602326521548
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.000436046847168,4.922518833451967,0.508983775805659,0.2564021111348233,0.23461411305951774,0.4713193214257556,0.7394858868444234
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.921534356047417,0.038053392301106805,0.020991602275361235,0.5197207599876593,0.4592876377369795,0.5113549991577466,0.4651699576128209
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.471102309814476,2.871711315994357,0.060444477319352555,0.7236247706841765,0.2159307519964709,0.7179301904546989,0.6321915712828177
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.6072024360685331,0.0007188999173934421,0.48689743349259706,0.19879987236238375,0.3143026941450191,0.4083595913503685,0.6823552244349544
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.390868658210085,0.1464591370237314,0.41906380822800127,0.07726839115666533,0.5036678006153333,0.2665911041621852,0.5425118436328659
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.19921571877712962,1.4141453818669473e-05,0.27047143556026515,0.31822229860047174,0.41130626583926316,0.42857504854626305,0.5623932116712165
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.990032406428144,10.974889437612111,0.32601500913699694,0.5370513244703284,0.13693366639267462,0.6558252333529396,0.7536442582066728
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.250164156481297,0.2054112887289461,0.20425488160990823,0.5507861682042661,0.24495895018582567,0.617397501609203,0.6517742017487125
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.220614819487949,12.202583434773386,0.5226674204461831,0.17108507442403512,0.3062475051297818,0.3975861476225827,0.697051138539209
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.36893671451786,0.03365387388567163,0.2642131902462634,0.3559239733305837,0.37986283642315294,0.4610688550887078,0.580952932218134
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.065902039061461,4.000526540733328,0.22083465333038504,0.4329034908017089,0.3462618558679061,0.5145413210360451,0.5910263920916453
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.379584837982494,9.854954196164764,0.6292021179614089,0.0033499623162977915,0.36744791972229324,0.28612649091645936,0.6860252614123556
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,12.046104459544305,3.2693682965712485,0.008482531244438832,0.5577560100832678,0.4337614586722934,0.541529875489116,0.4782609830930017
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,12.651202595816486,8.956371116172276,0.4027483405271411,0.4750778056558158,0.1221738538170431,0.6303662183892919,0.7835488358050974
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,12.45063533407124,4.779132819852156,0.15253470815218464,0.40479824657883307,0.44266704526898243,0.4596218780571228,0.5108507888514717
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.317796602063375,7.916757877616784,0.5576445436386953,0.18073510582719574,0.2616203505341089,0.42129195760799737,0.735059239144354
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,13.522186751936248,9.770467435948175,0.3652885083691494,0.2958876861827566,0.33882380544809393,0.4476554326873755,0.6342352715619797
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.570288160328466,1.5716092794216885,0.3550783624376181,0.3551487210603389,0.28977291650204295,0.49857353048942366,0.6630689045142923
145.0,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.447042133548056,4.149147288679224,0.33583446391950966,0.3506040576097361,0.3135614784707542,0.48624335944592884,0.6426492244502005
