B.H.Pressure,Adiabatic Index,rhow,muw,rhoo,muo,rhog,mug,Rate,DPtotal,Water Fraction,Oil Fraction,Gas Fraction,Mix Viscosity,Mix Density
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,12.987535057661974,33.0247443856484,0.22819821239717908,0.3077296543347389,0.46407213326808194,0.3076321129340099,0.5817074830912666
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,14.015077598866599,42.558259667922705,0.2959424495801845,0.4130510029237677,0.29100654749604793,0.4029367742986709,0.7030264292974849
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,14.388666320468333,106.02079001374844,0.6000744069877074,0.05271250481625978,0.3472130881960328,0.23924842373681982,0.7702712315486536
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,9.907893425950249,28.792097958396738,0.5398268520160894,0.15931969814340816,0.30085344984050244,0.29668452184269484,0.7771343538506533
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,3.01393868643411,0.679373034037363,0.28345006520606786,0.20070610867754282,0.5158438261163892,0.24838670691849396,0.5701096589576932
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,0.014560375169232996,1.560180485872874e-07,0.2926960712887765,0.6124407368361767,0.09486319187504695,0.5435198327541847,0.8143550063670282
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,5.848782687752018,3.768838253375138,0.37769641602019266,0.6206685791958582,0.0016350047839492168,0.5751167052831777,0.8955698702974001
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,13.721837505861773,40.99878060073866,0.27317529227266457,0.3284722753105398,0.3983524324167957,0.3359874290291006,0.6340723767983375
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,13.593235162311194,61.00942454946402,0.4204745204276292,0.16255763712737098,0.41696784244499974,0.262819702050005,0.6715725944588498
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,8.05301691413877,8.5042066183119,0.08944148391348909,0.13625710001811497,0.7743014160683961,0.1438433106386488,0.3585726538325201
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,15.608716435633795,55.91274796856313,0.014240960620610196,0.08760515972947949,0.8981538796499103,0.08651467447597533,0.26301462108354096
150.0,1.001,1.1,0.323,0.773,0.73,0.2,0.02,1.8115282544412172,0.2228647370827942,0.5231255758433797,0.20093986228326655,0.27593456187335386,0.3211743517016633,0.7859515593473536
