B.H.Pressure,Adiabatic Index,rhow,muw,rhoo,muo,rhog,mug,Rate,DPtotal,Water Fraction,Oil Fraction,Gas Fraction,Mix Viscosity,Mix Density
bar,(gamma),g/cc,cp,g/cc,cp,g/cc,cp,Rm3/d,bar,alpha-w,alpha-o,alpha-g,mu_mix,rho_mix
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.7,4.82,1,0,0,0.439,1.021
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.77,4.91,1,0,0,0.439,1.021
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.83,5.01,1,0,0,0.439,1.021
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.19,0,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.39,0,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.57,0,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.75,0.01,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.95,0.02,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.14,0.03,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.31,0.04,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.5,0.06,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.69,0.08,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.87,0.09,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.06,0.1,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.24,0.13,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.42,0.16,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.6,0.19,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.77,0.23,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.95,0.27,0.9,0.1,0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.13,0.31,0.9,0.1,0,0.4901,0.9944
