B.H.Pressure,Adiabatic Index,rhow,muw,rhoo,muo,rhog,mug,Rate,DPtotal,Water Fraction,Oil Fraction,Gas Fraction,Mix Viscosity,Mix Density
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.31,0.0,0.0,0.0,1.0,0.0183,0.1118
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.18,0.45,0.5,0.5,0.0,0.6945,0.888
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.7,5.0,0.75,0.25,0.0,0.56675,0.9545
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.8,3.9,0.75,0.25,0.0,0.56675,0.9545
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.15,3.7,0.0,1.0,0.0,0.95,0.755
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.81,1.3,0.38,0.38,0.25,0.52545,0.69395
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.96,0.01,0.0,0.5,0.5,0.48415,0.4334
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.96,5.26,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.64,1.25,0.75,0.25,0.0,0.56675,0.9545
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.22,2.5,0.08,0.08,0.85,0.11973,0.22823
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.98,0.41,0.18,0.18,0.65,0.25497,0.38347
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.86,1.31,0.25,0.75,0.0,0.82225,0.8215
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.59,0.14,0.25,0.75,0.0,0.82225,0.8215
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.44,4.46,1.0,0.0,0.0,0.439,1.021
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.93,3.98,0.38,0.38,0.25,0.52545,0.69395
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.89,0.68,0.5,0.5,0.0,0.6945,0.888
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,0.45,0.0,0.08,0.08,0.85,0.11973,0.22823
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.22,0.16,0.0,0.3,0.7,0.29781,0.30476
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.49,0.08,0.0,0.3,0.7,0.29781,0.30476
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.76,0.22,0.38,0.38,0.25,0.52545,0.69395
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.14,0.26,0.38,0.38,0.25,0.52545,0.69395
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.18,2.9,0.0,0.1,0.9,0.11147,0.17612
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.67,0.04,0.0,0.5,0.5,0.48415,0.4334
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.1,1.61,0.0,1.0,0.0,0.95,0.755
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.75,1.09,0.0,0.3,0.7,0.29781,0.30476
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.56,0.1,0.0,1.0,0.0,0.95,0.755
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.35,0.51,0.18,0.18,0.65,0.25497,0.38347
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.69,3.9,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.68,3.18,0.9,0.1,0.0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.48,0.36,0.75,0.25,0.0,0.56675,0.9545
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.81,0.02,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.47,2.82,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.81,1.18,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.16,3.44,0.5,0.5,0.0,0.6945,0.888
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.59,2.92,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.47,2.1,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.9,1.87,0.25,0.25,0.5,0.3564,0.4999
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.97,0.13,0.0,0.3,0.7,0.29781,0.30476
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.98,0.4,0.5,0.5,0.0,0.6945,0.888
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.94,1.37,0.38,0.38,0.25,0.52545,0.69395
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.35,4.55,0.75,0.25,0.0,0.56675,0.9545
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.57,1.47,0.0,0.3,0.7,0.29781,0.30476
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.96,3.11,0.08,0.08,0.85,0.11973,0.22823
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.49,4.72,0.75,0.25,0.0,0.56675,0.9545
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.2,0.01,0.0,0.5,0.5,0.48415,0.4334
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.43,2.93,0.9,0.1,0.0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.46,3.68,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.86,4.17,0.5,0.5,0.0,0.6945,0.888
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.77,2.3,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.58,0.61,0.0,1.0,0.0,0.95,0.755
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.18,2.9,0.25,0.25,0.5,0.3564,0.4999
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.14,0.56,0.0,0.0,1.0,0.0183,0.1118
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.03,0.86,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.25,2.75,0.9,0.1,0.0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,3.76,0.26,0.0,0.5,0.5,0.48415,0.4334
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.24,3.02,1.0,0.0,0.0,0.439,1.021
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.88,2.64,0.25,0.25,0.5,0.3564,0.4999
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,1.03,0.0,0.0,1.0,0.0,0.95,0.755
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.97,3.26,0.5,0.5,0.0,0.6945,0.888
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,11.96,4.44,0.0,1.0,0.0,0.95,0.755
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.71,2.71,0.38,0.38,0.25,0.52545,0.69395
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.13,2.03,0.25,0.75,0.0,0.82225,0.8215
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,6.71,1.56,0.18,0.18,0.65,0.25497,0.38347
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,2.86,0.18,0.08,0.08,0.85,0.11973,0.22823
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,10.43,4.81,0.5,0.5,0.0,0.6945,0.888
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,14.6,4.73,0.0,0.0,1.0,0.0183,0.1118
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.85,3.16,0.18,0.18,0.65,0.25497,0.38347
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.71,1.49,0.9,0.1,0.0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,8.91,4.64,0.9,0.1,0.0,0.4901,0.9944
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,4.71,0.63,0.18,0.18,0.65,0.25497,0.38347
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,5.42,0.75,0.0,0.8,0.2,0.76366,0.62636
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,7.09,1.24,0.0,0.3,0.7,0.29781,0.30476
145,1.4,1.021,0.439,0.755,0.95,0.1118,0.0183,9.09,4.16,0.38,0.38,0.25,0.52545,0.69395
